,volatility
158,0.02046370154915721
159,0.026376598240878596
160,0.02216389234873642
161,0.018578388886086185
162,0.015182328919089107
163,0.01239684050236474
164,0.013637365855716116
165,0.029345852184469303
166,0.026574389982809598
167,0.028850550048445344
168,0.045969696617179256
169,0.03757130543576891
170,0.031316115486263583
171,0.02833272383655858
172,0.02457213715181663
173,0.021565001985951914
174,0.026824265153064963
175,0.03091500679863505
176,0.025738759001406167
177,0.022783847774604897
178,0.02243054169655554
179,0.024003883863777102
180,0.04399870623118531
181,0.0409857895416121
182,0.034626447184620386
183,0.029726747131408545
184,0.026382961073970077
185,0.043498053633636694
186,0.042910305388434856
187,0.03766217987586941
188,0.032653856931041565
189,0.027409600264446502
190,0.023027229065639095
191,0.020447686411271492
192,0.018397109934399785
193,0.017981381255183178
194,0.015335658970725679
195,0.014994712694751692
196,0.013734191878757029
197,0.011878647145120444
198,0.009734777571742322
199,0.011729821063015605
200,0.014406906457978546
201,0.011878843223461487
202,0.012346826134328776
203,0.016973318149800784
204,0.013930193249801716
205,0.01200616642542305
206,0.009837013689690689
207,0.018685303195033573
208,0.020227937032343185
209,0.019395371143507367
210,0.015863301866560833
211,0.01455376585248349
212,0.013551557559660723
213,0.011080033575751689
214,0.013235292437392136
215,0.011108221358282757
216,0.009406531023473809
217,0.008409513532387754
218,0.00827830234224014
219,0.009439330429749487
220,0.02198685828797134
221,0.03015640391457321
222,0.02512362375165345
223,0.02376275690329056
224,0.02195546466932153
225,0.020075500317543234
226,0.023173060894525175
227,0.01919172279898689
228,0.018408894081517673
229,0.022392856328376513
230,0.029275064890653048
231,0.02563132067594611
232,0.032428162336055014
233,0.0332452951350205
234,0.03178777884005347
235,0.030113653990086517
236,0.025098262255196794
237,0.02086838854059218
238,0.018041925824364355
239,0.01824710000383537
240,0.017585607119852048
241,0.029011234173794264
242,0.027303157577266153
243,0.029587702085167963
244,0.024889554302398614
245,0.02740962150460324
246,0.023050282883224707
247,0.018827880445099265
248,0.01984897991915247
249,0.022813632944124366
250,0.01880705084474234
251,0.016550072904301768
252,0.021974570192066473
253,0.01866858512196749
254,0.015255150470095813
255,0.019177935834628262
256,0.01594611607863673
257,0.016326068630983844
258,0.01786368572654024
259,0.03336579195433707
260,0.027723547437395215
261,0.025701447172836654
262,0.03229826118239888
263,0.04939195090223809
264,0.040329021112877624
265,0.07533217713264294
266,0.06509427870799997
267,0.053506016771633934
268,0.05000784524629621
269,0.041794239891917384
270,0.035912308545241516
271,0.03564674744621437
272,0.029946595891063847
273,0.03020721719703472
274,0.02521619902369377
275,0.02359110216330932
276,0.022123610878203116
277,0.018902377705386025
278,0.02437057162199072
279,0.02376111232827109
280,0.035007438532830386
281,0.030492211785598113
282,0.026015485858939418
283,0.02723654606983017
284,0.03682669157927625
285,0.03077107235589869
286,0.027279002954628616
287,0.022372673722246456
288,0.018394105867265254
289,0.019465308184161926
290,0.028349509704878012
291,0.028017179884812258
292,0.024493004347682836
293,0.025068144982855926
294,0.025233903238824185
295,0.02452903501574193
296,0.024321929151078097
297,0.030240094659327813
298,0.024691764793732886
299,0.021711010110521498
300,0.018317092525578445
301,0.02252739296906554
302,0.023243029716357288
303,0.022821113026043546
304,0.020726687195665745
305,0.026871315341057512
306,0.0232602635717605
307,0.019183543732481514
308,0.016817990471336523
309,0.014601982348825215
310,0.012209926610823804
311,0.01145778094960302
312,0.011028712912344
313,0.015746506582828907
314,0.021464150551269726
315,0.01752899055935472
316,0.014952636291612732
317,0.013450045638678128
318,0.023086018027400703
319,0.024957851628420118
320,0.02233945201835975
321,0.02006410631158866
322,0.022980498247672128
323,0.018786795880423427
324,0.016487705073693376
325,0.015373729128414981
326,0.012561184720012032
327,0.016447557302672004
328,0.013551669389415336
329,0.025435059286235226
330,0.02085075611375803
331,0.018467284277132418
332,0.028612865044351544
333,0.02346822256942884
334,0.019816291482900626
335,0.018606035190018654
336,0.01553145744196232
337,0.01404597616807396
338,0.011550744245891073
339,0.019340460637630445
340,0.01590627666286936
341,0.013938554224802049
342,0.01846082546072036
343,0.020562800380061523
344,0.017668716365537938
345,0.016404446095996377
346,0.01851573194131097
347,0.020736241510632178
348,0.0218927156646333
349,0.02802014490236078
350,0.02346559125126143
351,0.019226604866518206
352,0.015908830734819288
353,0.013681098389237293
354,0.019491471692644587
355,0.04685840456079094
356,0.0406535302332487
357,0.03385168679575583
358,0.028715155478694562
359,0.02983165340182525
360,0.04613032612985651
361,0.0479691728419667
362,0.039189057399533364
363,0.046180924013216745
364,0.04169711042759287
365,0.03631098557174379
366,0.031321884267421565
367,0.025597401052343725
368,0.02231600453191604
369,0.019099385023760976
370,0.02144282236615303
371,0.019767551948563316
372,0.02253842499450116
373,0.018602531098904727
374,0.03366721769580446
375,0.027508111679809374
376,0.036296861951311384
377,0.02991522223623713
378,0.025830445710192416
379,0.02335478633462502
380,0.019346404011004428
381,0.018380781521311194
382,0.01505009027642727
383,0.019814414735710873
384,0.020962720493220583
385,0.022722308584167596
386,0.0190992997903469
387,0.015918690462892737
388,0.028124070892858195
389,0.022963222557187857
390,0.03361404290143283
391,0.029734445979206204
392,0.0249331892126059
393,0.020685611048409457
394,0.021413154833510674
395,0.01752314335226509
396,0.01585379146864988
397,0.03752955401978124
398,0.03162175217982302
399,0.028173041079865294
400,0.023183645618891906
401,0.02012505147370754
402,0.017261400468445653
403,0.029412135694280563
404,0.024024691462827957
405,0.030430854542321036
406,0.025189400855383372
407,0.023362270476677525
408,0.02028023783859362
409,0.01660428230910228
410,0.01625149250958475
411,0.015111501823211306
412,0.01742033573116629
413,0.014297883527075068
414,0.01278216344155431
415,0.010845937265541046
416,0.01971456024369298
417,0.03994608612151004
418,0.03332075341154472
419,0.02842671117284877
420,0.03118932206274647
421,0.02548377911096063
422,0.020832946617442224
423,0.017036177197152096
424,0.018271892052818334
425,0.02321709301588081
426,0.02237260696884644
427,0.02421187257224629
428,0.021370706779181316
429,0.029949551235632522
430,0.024977866144070104
431,0.02735622398504231
432,0.029804830875502838
433,0.024335842628130506
434,0.020248126633029762
435,0.016780366845561764
436,0.01828283066767272
437,0.014927889241617934
438,0.0122401859830492
439,0.018399978951576964
440,0.01531598187807449
441,0.01929131815766998
442,0.01741773706570829
443,0.018129643200402973
444,0.03107271772970206
445,0.032232955945350125
446,0.026325302509692793
447,0.02219020531140663
448,0.018498696893126103
449,0.015295013831543757
450,0.012654396893849897
451,0.012221064945036709
452,0.014076157128704461
453,0.01794720983409609
454,0.017216132404419316
455,0.015153953369236906
456,0.012392827914221107
457,0.013370028895106788
458,0.010918729290730176
459,0.009025225340585228
460,0.010070744834358741
461,0.011629801794404725
462,0.017755785428494306
463,0.014919458001471247
464,0.012247866737610483
465,0.027538803879466126
466,0.023701248443177492
467,0.024611156847027176
468,0.028164526010289383
469,0.02436765277392039
470,0.02697485334181134
471,0.054209229118219675
472,0.07618982993724199
473,0.06338340631156729
474,0.055982624350042684
475,0.046666734031286454
476,0.04350875145899039
477,0.03554301354517553
478,0.04200863653383208
479,0.034300927081789424
480,0.05101067021196796
481,0.04193034290918172
482,0.038634776008797486
483,0.038908799708457655
484,0.0317816420500385
485,0.02946840188546081
486,0.026420398030167287
487,0.023775274569497004
488,0.0334244313174692
489,0.036149638499708286
490,0.029520065066706312
491,0.02412542910952345
492,0.024622607906180174
493,0.0206100003646336
494,0.017936048166564106
495,0.01599344203005521
496,0.013072087717610134
497,0.021619070841895103
498,0.01880920261327991
499,0.016221363101779688
500,0.014605290280957575
501,0.02283736652148739
502,0.027359952170881382
503,0.02362740855874368
504,0.019920896099786055
505,0.01657196772157541
506,0.03580888419239211
507,0.03335622616665939
508,0.03038051498508794
509,0.05765233407340044
510,0.05407271334038299
511,0.051486970981575085
512,0.04228526793216536
513,0.03893621248724849
514,0.0319028931579755
515,0.02768143585910289
516,0.02270118867731186
517,0.019124313585069656
518,0.016564702406248633
519,0.013854446064073647
520,0.011366389543029671
521,0.0158855803344116
522,0.03164592247014076
523,0.02933775356875249
524,0.025601483276592313
525,0.02127725517288988
526,0.018508930222852698
527,0.017648004929184263
528,0.01556599133251836
