date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change,rolling_std_5
2019-02-10,3680.06,23250.602634,14,40.0,4,0.004051609029864,75.22999999999956,281.65999999999985,-1509.2310849999994,0.0359680746607294
2019-02-11,3631.05,24954.614571,12,46.0,4,-0.0134071937471531,69.36999999999989,-27.98999999999978,1704.0119369999993,0.0347861160652235
2019-02-12,3631.46,29479.59823,13,38.0,4,0.0001129086226209,85.25999999999976,-33.7199999999998,4524.983659000001,0.0345676468389523
2019-02-13,3609.4,25773.997648,13,48.0,4,-0.0060932177261581,78.25,-70.65999999999985,-3705.600581999999,0.0070499009942263
2019-02-14,3590.56,21753.501261,12,48.0,4,-0.0052333743519313,58.28999999999997,-40.49000000000024,-4020.4963869999992,0.0066347132378665
2019-02-15,3602.47,20777.872899,13,43.0,4,0.0033115421134242,79.7800000000002,-28.99000000000024,-975.6283619999996,0.0064115103656785
2019-02-16,3618.41,19565.992751,12,43.0,4,0.0044149815235669,50.28999999999997,9.009999999999764,-1211.8801480000002,0.0048102643904823
2019-02-17,3667.58,25690.227779,11,38.0,4,0.0134973411912415,95.71000000000004,77.01999999999998,6124.235027999999,0.0080243519994275
2019-02-18,3898.6,64042.730492,14,63.0,6,0.0610854703085456,270.0,296.1300000000001,38352.502713,0.0263785838133768
2019-02-19,3907.79,50207.172667,16,65.0,6,0.002354482480497,138.51999999999998,289.3800000000001,-13835.557825000004,0.0250799843506535
2019-02-20,3969.74,36205.14085,15,59.0,6,0.0157286045601741,116.32000000000016,302.15999999999985,-14002.031816999995,0.0239848811663857
2019-02-21,3937.31,31103.884728,14,59.0,6,-0.0082028523513413,115.44999999999982,38.71000000000004,-5101.2561220000025,0.0264907108417233
2019-02-22,3962.0,23943.16375,13,61.0,6,0.0062511992571218,61.34999999999991,54.21000000000004,-7160.720978000001,0.0269176591213024
2019-02-23,4117.76,33657.942883,15,63.0,6,0.0385603779120559,228.87000000000037,148.02000000000044,9714.779133000004,0.017663244010223
2019-02-24,3743.56,62224.18689,18,69.0,6,-0.0952722958467679,485.34000000000015,-193.75,28566.244006999998,0.0513536369494908
2019-02-25,3827.92,38102.966245,15,47.0,4,0.0222845443890925,132.65999999999983,-134.07999999999993,-24121.220644999998,0.0522063013013319
2019-02-26,3809.23,28838.748036,13,40.0,4,-0.004894505754567,64.51000000000022,-308.5300000000002,-9264.218209000002,0.0522125792369416
2019-02-27,3818.07,31500.995466,13,39.0,4,0.0023179903657044,161.67999999999984,74.51000000000022,2662.2474299999994,0.0519994849155401
2019-02-28,3813.69,32561.961044,13,39.0,4,-0.0011478349635986,124.13000000000012,-14.230000000000018,1060.9655779999994,0.0458996425714253
2019-03-01,3823.0,23174.57217,12,42.0,4,0.0024382303359971,43.98999999999978,13.769999999999982,-9387.388874,0.0105475816137497
2019-03-02,3819.93,19445.838355,12,41.0,4,-0.0008033568710194,69.05999999999995,1.8599999999996728,-3728.733815,0.0030151267685438
2019-03-03,3807.75,16718.16541,11,44.0,4,-0.0031936343297798,53.67999999999984,-5.940000000000055,-2727.6729449999984,0.0024212626491128
2019-03-04,3715.3,34742.84166,13,36.0,4,-0.024579034902947,159.30999999999997,-107.69999999999982,18024.67625,0.0108781317634093
2019-03-05,3857.73,32962.536162,13,35.0,4,0.0376194989760818,173.54999999999973,37.80000000000018,-1780.3054980000015,0.0224152816618751
2019-03-06,3861.84,24775.11883,13,42.0,4,0.0010648262502562,93.90999999999984,54.09000000000015,-8187.417331999997,0.0224215223344621
2019-03-07,3873.64,26455.257661,13,56.0,4,0.0030508796229149,65.0,158.3399999999997,1680.1388310000002,0.0223663039048266
2019-03-08,3864.89,34730.366592,13,54.0,4,-0.0022614123687438,132.0,7.159999999999855,8275.108930999999,0.0223077374840608
2019-03-09,3943.04,30979.747653,13,55.0,4,0.0200187783129754,117.0,81.19999999999982,-3750.618939,0.0167605243037782
2019-03-10,3916.82,23187.561412,12,55.0,4,-0.0066718993120851,61.73999999999978,43.18000000000029,-7792.186240999999,0.0101809418005607
2019-03-11,3871.61,38066.885705,12,56.0,4,-0.0116096588910103,106.98000000000002,6.720000000000255,14879.324293,0.0121777966778493
2019-03-12,3882.73,26921.008622,12,56.0,4,0.0028680732654525,79.13999999999987,-60.309999999999945,-11145.877083,0.0121685144909224
2019-03-13,3866.0,24461.008757,12,54.0,4,-0.0043181336802319,53.559999999999945,-50.82000000000016,-2459.9998650000016,0.0123177264109343
2019-03-14,3877.12,27048.74853,12,55.0,4,0.0028722291904868,109.57000000000016,5.509999999999764,2587.739773000001,0.0062763930900315
2019-03-15,3923.76,21740.061498,11,55.0,4,0.0119577677765037,67.01999999999998,41.0300000000002,-5308.687032000002,0.00883554520703
2019-03-16,4005.98,28568.376124,13,54.0,4,0.020737866966801,135.0,139.98000000000002,6828.314625999999,0.0096871597539755
2019-03-17,3981.14,18814.255577,12,58.0,4,-0.0062200342766401,61.98999999999978,104.01999999999998,-9754.120547,0.0113284487662226
2019-03-18,3987.81,22454.47801,13,56.0,4,0.0016739975925546,83.67000000000007,64.04999999999973,3640.222432999999,0.0103720463050033
2019-03-19,4015.53,19893.741815,14,56.0,4,0.0069271356323089,61.0,9.550000000000182,-2560.7361949999977,0.0102035311246536
2019-03-20,4043.04,23432.300255,14,55.0,4,0.0068275405848719,69.5,61.90000000000009,3538.558439999997,0.0098335152523397
2019-03-21,3980.64,35997.682119,13,62.0,6,-0.0155542738641599,189.30999999999997,-7.170000000000073,12565.381864,0.0096173493395724
2019-03-22,3986.93,20022.606318,14,56.0,4,0.0015789007957782,39.75,-28.600000000000364,-15975.075801,0.0092386245323854
2019-03-23,4006.01,17302.604318,12,50.0,4,0.004774222311483,40.81999999999971,-37.02999999999975,-2720.0019999999968,0.0094561509284517
2019-03-24,3992.18,17179.850648,11,44.0,4,-0.0034582858830808,56.01999999999998,11.539999999999964,-122.75367000000188,0.00893020732138
2019-03-25,3936.12,33192.890217,12,46.0,4,-0.0141419810829052,110.59000000000016,-50.809999999999945,16013.039569,0.0091585169876282
2019-03-26,3948.55,29349.537627,12,43.0,4,0.0031529563817779,64.98000000000002,-57.46000000000004,-3843.352589999999,0.0076498277164215
2019-03-27,4038.05,32364.555852,13,44.0,4,0.0224134792695742,111.84999999999992,45.870000000000346,3015.018225,0.0133659103995979
2019-03-28,4027.81,20089.293875,12,49.0,4,-0.002539098249029,37.69999999999982,91.69000000000004,-12275.261977000002,0.0134612124112708
2019-03-29,4103.25,30084.217444,14,50.0,4,0.0185565386974434,99.67999999999984,154.69999999999982,9994.923569000002,0.0151036538939002
2019-03-30,4106.97,19509.292601,12,57.0,4,0.0009061877159357,88.0,68.92000000000007,-10574.924843,0.0112120181816764
2019-03-31,4103.95,13525.087433,11,56.0,4,-0.0007356057874589,33.54999999999973,76.13999999999987,-5984.205168,0.0117951611635259
2019-04-01,4144.56,25507.067641,14,62.0,6,0.0098467064040026,91.69999999999982,41.3100000000004,11981.980208,0.0088536806875257
2019-04-02,4857.29,105383.639263,37,60.0,6,0.1586840382572502,757.4499999999998,750.3199999999997,79876.571622,0.0682095803804972
2019-04-03,4932.6,109890.125743,37,71.0,6,0.015385563184368,521.5100000000002,828.6500000000005,4506.486479999992,0.0684435221073662
2019-04-04,4898.66,61054.254168,26,61.0,6,-0.0069045340747515,262.0799999999999,754.0999999999995,-48835.871575,0.0695482807228476
2019-04-05,5004.95,39768.552806,19,59.0,6,0.0214657243780392,147.60000000000036,147.65999999999983,-21285.701362,0.0673499881935932
2019-04-06,5043.89,41770.842313,18,65.0,6,0.0077501870687616,276.40999999999985,111.28999999999996,2002.289507000001,0.0675883812086625
2019-04-07,5170.27,37615.486804,18,69.0,6,0.0247473017520111,208.0,271.6100000000006,-4155.355509000001,0.0126273822749874
2019-04-08,5236.9,50178.430782,21,65.0,6,0.0128048086853132,266.0,231.94999999999985,12562.943978000005,0.0125317591382465
2019-04-09,5150.0,34067.012311,18,64.0,6,-0.0167330055377345,161.71999999999937,106.10999999999969,-16111.418471000005,0.0164052407351769
2019-04-10,5308.25,40073.620471,20,62.0,6,0.0302654994041212,287.0,137.97999999999956,6006.608160000003,0.018303994525865
2019-04-11,5017.37,54696.600686,19,65.0,6,-0.0563563220444512,405.6700000000001,-219.52999999999972,14622.980214999996,0.0358568781085636
2019-04-12,5048.01,33276.678614,16,42.0,4,0.0060882141842023,219.35999999999967,-101.98999999999978,-21419.922072,0.0333860815002362
2019-04-13,5045.22,17292.456802,15,62.0,6,-0.0005528458325156,95.0,-263.02999999999975,-15984.221811999996,0.032137653562866
2019-04-14,5131.3,18281.607739,15,51.0,4,0.0169177779984977,152.98999999999978,113.93000000000028,989.1509369999984,0.0332151025652266
2019-04-15,5024.95,29057.191581,16,60.0,6,-0.0209435347386204,217.3800000000001,-23.0600000000004,10775.583842,0.0288817310576149
2019-04-16,5173.72,24242.229493,16,50.0,4,0.029176461915061,193.78000000000063,128.5,-4814.962088,0.0188756043506308
2019-04-17,5202.82,23307.536134,17,61.0,6,0.0056088207220747,83.59999999999945,71.51999999999953,-934.6933589999971,0.0188771329519234
2019-04-18,5258.44,22619.239001,16,64.0,6,0.0106336185308988,88.19999999999982,233.48999999999975,-688.297133,0.018560462153879
2019-04-19,5258.68,24611.236323,16,61.0,6,4.563987099926502e-05,145.0,84.96000000000004,1991.9973219999997,0.018125785660094
2019-04-20,5291.73,19168.908274,16,62.0,6,0.0062651798570475,103.31999999999972,88.90999999999985,-5442.328049,0.0111787789994673
2019-04-21,5256.14,25549.570939,16,62.0,6,-0.0067483074901227,149.35000000000036,-2.2999999999992724,6380.662665,0.0066964100503057
2019-04-22,5357.14,29563.852309,16,61.0,6,0.0190333335347384,191.64999999999964,98.46000000000004,4014.2813700000006,0.0098648812389057
2019-04-23,5493.31,41262.103917,21,68.0,6,0.0251007376438031,267.59000000000015,201.58000000000084,11698.251608,0.0131836143647467
2019-04-24,5415.0,48224.152413,18,65.0,6,-0.0143581077784255,248.84999999999943,158.85999999999967,6962.048496000003,0.0166706940606258
2019-04-25,5219.9,49636.089948,16,58.0,6,-0.0366946358300285,389.84000000000015,-137.2400000000007,1411.9375349999973,0.0252643462182244
2019-04-26,5314.1,48912.294513,17,41.0,4,0.0178854207536691,348.3800000000001,-179.21000000000004,-723.795435,0.0266495813060889
2019-04-27,5295.69,15422.896935,14,42.0,4,-0.0034703831983148,84.82999999999993,-119.3100000000004,-33489.397578000004,0.0249399784232155
2019-04-28,5307.52,14371.433869,15,40.0,4,0.0022314006623675,80.52000000000044,87.6200000000008,-1051.4630660000005,0.020327344708189
2019-04-29,5238.14,19918.135079,14,42.0,4,-0.0131582093536207,153.19999999999982,-75.96000000000004,5546.701209999999,0.0202238266864217
2019-04-30,5320.81,22238.06823,14,42.0,4,0.0156590739159107,147.82999999999993,25.1200000000008,2319.933151000001,0.013056915912101
2019-05-01,5383.2,17217.473216,13,51.0,4,0.0116574454890338,85.80000000000018,75.67999999999938,-5020.595014000002,0.0115961416901991
2019-05-02,5492.87,22795.787835,14,50.0,4,0.0201678947038396,168.0,254.7299999999996,5578.314619000001,0.0132162071672989
2019-05-03,5772.69,46297.172849,19,63.0,6,0.0496872887907066,366.4300000000003,451.8799999999992,23501.385014000003,0.0224619585590132
2019-05-04,5829.45,39682.408991,17,66.0,6,0.0097844799029798,312.5500000000002,446.25,-6614.763858000006,0.0163132179108437
2019-05-05,5775.62,23822.543775,19,67.0,6,-0.0092770463368788,143.89999999999964,282.75,-15859.865215999998,0.0214930697148157
2019-05-06,5747.79,25256.596325,15,57.0,6,-0.0048301768500033,185.85999999999967,-24.89999999999964,1434.0525500000003,0.023567990709194
2019-05-07,5846.34,39905.064422,21,69.0,6,0.0170003913204931,280.6700000000001,16.890000000000327,14648.468097000004,0.0233724899584807
2019-05-08,5987.29,23074.186907,20,63.0,6,0.023823064629957,242.52000000000044,211.67000000000007,-16830.877515000004,0.014099836457301
2019-05-09,6209.18,27453.011436,23,69.0,6,0.0363899530850348,240.84000000000012,461.3900000000003,4378.824529000001,0.0193241847021501
2019-05-10,6373.33,36623.61079,26,71.0,6,0.0260932538043561,296.9200000000001,526.9899999999998,9170.599353999998,0.0153740466603912
2019-05-11,7076.22,74022.424393,37,76.0,6,0.104617770883638,971.1399999999994,1088.9300000000003,37398.813603,0.0359165778222886
2019-05-12,6967.31,86948.975339,40,75.0,6,-0.0155106562893218,771.7799999999997,758.1300000000001,12926.550946000005,0.0436007804563383
2019-05-13,7790.71,85804.735333,48,78.0,7,0.111702787683032,1230.0,1417.38,-1144.2400059999927,0.0543217395064795
2019-05-14,7947.56,76583.722603,50,78.0,7,0.0199329650983999,766.4399999999996,871.3400000000001,-9221.012730000002,0.056025748694712
2019-05-15,8169.87,37884.327211,41,77.0,6,0.0275880335544063,399.0,1202.5599999999995,-38699.395392,0.055874293375854
2019-05-16,7866.59,69630.513996,37,75.0,6,-0.0378283193193586,615.0,75.88000000000011,31746.18678499999,0.0571515070704203
2019-05-17,7355.26,88752.008159,38,65.0,6,-0.0672089740226804,1012.0,-592.3000000000002,19121.49416300001,0.0689143094652498
2019-05-18,7257.45,37054.944779,26,67.0,6,-0.0133871760623895,301.3900000000003,-912.42,-51697.06338000001,0.0396238775068832
2019-05-19,8148.48,65577.442058,34,70.0,6,0.1158028793232441,1032.0100000000002,281.8899999999994,28522.497279000003,0.0710175791787615
2019-05-20,7938.15,65859.208564,34,73.0,6,-0.0261511561616209,603.0299999999997,582.8899999999994,281.76650599999994,0.0708093568278706
2019-05-21,7904.87,52301.752247,30,68.0,6,-0.0042012253913883,271.3199999999997,647.4200000000001,-13557.456317000004,0.0685627264932441
2019-05-22,7628.43,49136.994589,27,69.0,6,-0.0355969678252797,551.0,-520.0499999999993,-3164.757657999995,0.0618309019243498
2019-05-23,7851.51,49648.184701,26,65.0,6,0.0288238125709018,479.9799999999996,-86.63999999999942,511.1901119999966,0.0611795953879591
2019-05-24,7964.87,46664.785325,26,64.0,6,0.0143347518386246,364.0,60.0,-2983.399376000001,0.0269308869480364
2019-05-25,8025.41,28414.328817,20,69.0,6,0.0075721362310273,183.46000000000004,396.9799999999996,-18250.456508,0.0242617239593935
2019-05-26,8614.43,49652.144567,23,67.0,6,0.0708259460692684,906.58,762.9200000000001,21237.81575,0.0384033852826572
2019-05-27,8756.32,51886.768793,37,70.0,6,0.0163370212380588,319.3199999999997,791.4499999999998,2234.624226,0.0253668814402474
2019-05-28,8715.64,31470.551534,31,71.0,6,-0.004656612481813,287.8600000000006,690.2299999999996,-20416.217259000005,0.0291002329816475
2019-05-29,8645.68,33880.865922,31,71.0,6,-0.0080593386534233,343.39999999999964,31.25,2410.314387999999,0.0319443220846526
2019-05-30,8269.54,70379.998521,31,73.0,6,-0.0444808894699529,1069.2600000000002,-486.7799999999989,36499.132599,0.0423343998924293
2019-05-31,8555.0,44727.49162,29,61.0,6,0.0339370225883273,485.5,-160.63999999999942,-25652.506901,0.0294712624832217
2019-06-01,8544.07,31868.234157,24,62.0,6,-0.0012784322759841,183.63999999999945,-101.61000000000058,-12859.257463000002,0.0278303667471907
2019-06-02,8725.98,27835.133265,23,63.0,6,0.0210673076297018,290.78000000000065,456.4399999999987,-4033.100891999999,0.0301678995249684
2019-06-03,8115.82,45692.965104,25,66.0,6,-0.0724895393932621,720.1500000000005,-439.1800000000003,17857.831839000002,0.0448065175315129
2019-06-04,7687.03,74143.948941,30,42.0,0,-0.0542807502523747,634.6399999999994,-857.04,28450.983836999992,0.0467205090927631
2019-06-05,7776.5,48679.656455,22,27.0,4,0.0115718724502402,323.9200000000001,-949.4799999999996,-25464.292486,0.0417130408456802
2019-06-06,7786.7,36624.118747,20,34.0,4,0.001310784602194,423.5500000000002,-329.1199999999999,-12055.537707999996,0.0420043701987795
2019-06-07,7980.53,33942.225658,22,27.0,4,0.0245876751916983,362.5100000000002,293.5,-2681.8930889999974,0.0428556205492241
2019-06-08,7893.62,22657.329634,17,62.0,6,-0.0109499870405741,293.64999999999964,117.11999999999988,-11284.896024,0.0302173551376729
2019-06-09,7628.13,31568.465157,17,62.0,6,-0.0342121081877528,428.34000000000015,-158.5699999999997,8911.135522999997,0.0224650733299975
2019-06-10,7982.75,36756.078468,20,46.0,4,0.0454402335575816,509.0,2.2200000000002547,5187.613311000001,0.0309209251897176
2019-06-11,7884.9,30334.999427,18,61.0,6,-0.0123334255992243,317.77000000000044,-8.720000000000255,-6421.079041000001,0.0319391624715909
2019-06-12,8127.64,41597.082622,19,60.0,6,0.0303210604902526,411.0100000000002,499.5100000000002,11262.083195000005,0.0330149125040678
2019-06-13,8218.54,30467.764341,21,63.0,6,0.0111219792041455,299.79,235.79000000000087,-11129.318281000003,0.0320352737036512
2019-06-14,8650.0,39835.246255,21,67.0,6,0.0511667432229891,540.0900000000001,765.1000000000004,9367.481914,0.0260628888998015
2019-06-15,8808.7,31791.636039,23,75.0,6,0.0181805485249391,297.3600000000006,681.0600000000004,-8043.610215999997,0.0234786818878215
2019-06-16,8953.33,63289.251219,31,80.0,6,0.0162856606573661,573.0,734.789999999999,31497.61518,0.0160249358564131
2019-06-17,9313.96,47895.485374,32,84.0,6,0.0394888198146059,494.0,663.9599999999991,-15393.765844999994,0.0172074406225204
2019-06-18,9081.55,51554.569401,33,83.0,6,-0.0252694670500969,386.3600000000006,272.84999999999854,3659.084026999997,0.0292301513234343
2019-06-19,9255.49,32147.706495,31,82.0,6,0.0189720060877583,344.0,302.15999999999985,-19406.862906,0.0236542578386232
2019-06-20,9517.12,34556.053982,30,81.0,6,0.0278753930477984,414.7999999999993,203.16000000000167,2408.347486999999,0.0245123999501547
2019-06-21,10159.86,50484.415892,40,84.0,6,0.0653523805016788,656.9300000000003,1078.3100000000013,15928.36191,0.0332018886424544
2019-06-22,10729.5,104169.447976,66,83.0,7,0.0545522947065729,1238.2800000000009,1474.0100000000002,53685.032084,0.0354222436444347
2019-06-23,10906.07,57445.323945,44,84.0,6,0.0163225577340978,837.4599999999991,1388.949999999999,-46724.124031,0.022062540404739
2019-06-24,11056.59,43101.045285,46,80.0,6,0.0137071153218175,522.8299999999999,896.7299999999996,-14344.278659999996,0.0232108493645815
2019-06-25,11820.86,61276.686648,49,87.0,7,0.066839137078113,824.0,1091.3600000000006,18175.641363,0.0263178592037631
2019-06-26,13093.8,155930.147386,100,95.0,7,0.1022730683624323,2229.0,2187.73,94653.460738,0.0370316344945801
2019-06-27,11329.99,173894.820889,79,92.0,7,-0.1446856433038797,2952.9400000000005,273.39999999999964,17964.673502999998,0.094501852795368
2019-06-28,12400.63,95795.203964,55,62.0,7,0.0902940853450076,1497.1200000000008,579.7699999999986,-78099.616925,0.1011228892769414
2019-06-29,11903.13,69642.074157,39,74.0,6,-0.0409458870294985,966.5200000000004,-1190.67,-26153.129807000005,0.1055962009175044
2019-06-30,10854.1,84512.530443,36,78.0,6,-0.0922585019504367,1413.9699999999991,-475.8899999999994,14870.456286,0.1098623409816521
2019-07-01,10624.93,90962.268271,9,65.0,6,-0.0213397622385808,1252.2800000000009,-1775.699999999999,6449.7378279999975,0.0880336773794946
2019-07-02,10842.85,109561.038728,9,63.0,6,0.0203027500310416,1211.75,-1060.2799999999988,18598.77045700001,0.0685976174738112
2019-07-03,11940.0,96815.90029,9,79.0,6,0.0963882313799303,1150.8499999999983,1085.8999999999996,-12745.138437999994,0.0708164928064934
2019-07-04,11145.67,66512.221892,7,76.0,6,-0.0688430262893217,945.0,520.7399999999998,-30303.678398000004,0.0750743815860197
2019-07-05,10970.73,63534.350582,7,67.0,6,-0.0158202644789609,610.3899999999994,127.8799999999992,-2977.8713100000023,0.0614920217058996
2019-07-06,11256.49,51469.496331,6,72.0,6,0.0257140340067183,700.4899999999998,-683.5100000000002,-12064.854250999995,0.0605948142088733
2019-07-07,11406.24,38884.795599,5,67.0,6,0.0132157228671601,443.6299999999992,260.5699999999997,-12584.700732000005,0.0604214808361598
2019-07-08,12238.6,52182.367215,7,74.0,6,0.0704343173873746,1118.0300000000009,1267.8700000000008,13297.571616,0.0516344779131368
2019-07-09,12543.41,78442.130343,9,84.0,6,0.0246005366056961,726.7299999999996,1286.92,26259.763128,0.031067305139041
2019-07-10,12108.37,109246.044997,9,83.0,6,-0.0352984790619896,1578.08,702.130000000001,30803.914654000007,0.0377525755874113
2019-07-11,11342.89,87506.461058,8,62.0,6,-0.065305833082111,1111.7299999999996,-895.710000000001,-21739.583939000004,0.0530093769625517
2019-07-12,11757.22,56321.858281,8,33.0,4,0.0358764040480379,812.0,-786.1900000000005,-31184.602777,0.055182488389092
2019-07-13,11355.76,54245.594548,6,65.0,6,-0.0347424157818494,969.9799999999996,-752.6100000000006,-2076.263733,0.0432697228800522
2019-07-14,10174.18,72517.579236,7,61.0,6,-0.1098719657846642,1349.0,-1168.7099999999991,18271.984688000004,0.0531789344984638
2019-07-15,10838.72,81922.426332,9,16.0,4,0.0632717694580106,1240.0,-918.5,9404.847095999998,0.0713794093424025
2019-07-16,9439.59,97219.443413,9,34.0,4,-0.1382123608477427,1677.9899999999998,-1916.17,15297.017080999998,0.0879266894256007
2019-07-17,9667.92,84942.672717,8,19.0,4,0.0239006410754585,897.0,-506.2600000000002,-12276.770696000009,0.0855861772546742
2019-07-18,10627.16,80283.310252,8,40.0,4,0.0945998001804059,1536.0,-211.5599999999995,-4659.362464999998,0.1046646141985351
2019-07-19,10504.29,56546.932133,6,42.0,4,-0.0116292431172082,647.869999999999,1064.7000000000007,-23736.378118999997,0.0902187105115301
2019-07-20,10740.23,47331.899848,5,34.0,4,0.0222127589719631,718.9899999999998,1072.3099999999995,-9215.032285,0.0854912275247661
2019-07-21,10589.45,38834.287935,5,42.0,4,-0.0141382816453079,529.8999999999996,-37.70999999999913,-8497.611913,0.0438930465474401
2019-07-22,10340.31,40467.954839,5,42.0,4,-0.0238083731876133,583.1599999999999,-163.98000000000138,1633.666903999998,0.0485807165205396
2019-07-23,9864.91,47624.37071,6,40.0,4,-0.0470658330182464,521.9699999999993,-875.3199999999997,7156.415871000005,0.0250131658410189
2019-07-24,9763.28,43475.380377,6,20.0,4,-0.0103556067288806,412.0,-826.1700000000001,-4148.990333000002,0.0250610599621585
2019-07-25,9879.87,37873.354728,5,42.0,4,0.0118709442370885,454.96999999999935,-460.4399999999987,-5602.025649000003,0.0214226828627304
2019-07-26,9824.0,27167.463217,5,24.0,4,-0.0056709823736872,252.9799999999996,-40.909999999999854,-10705.891510999998,0.0220025766108802
2019-07-27,9476.52,43809.778301,6,47.0,4,-0.0360112111389674,855.6599999999999,-286.7600000000002,16642.315083999998,0.0238244071671087
2019-07-28,9541.54,29401.022937,5,16.0,4,0.0068377377431896,429.9899999999998,-338.3299999999999,-14408.755363999995,0.0187197349688191
2019-07-29,9507.64,29021.937411,5,19.0,4,-0.0035592120802121,334.0,-316.3600000000006,-379.0855260000026,0.0186313730671828
2019-07-30,9574.21,32536.368834,5,22.0,4,0.006977339206647,312.28000000000065,97.68999999999868,3514.431423000002,0.0176036250021351
2019-07-31,10080.53,39515.35456,5,31.0,4,0.0515328154906118,554.7999999999993,538.9899999999998,6978.985725999999,0.0313354780028772
2019-08-01,10374.99,41727.637028,5,57.0,4,0.02879226163482,604.4000000000015,867.3500000000004,2212.2824679999976,0.0220893068156076
2019-08-02,10523.75,42990.444221,5,61.0,6,0.0142365054088609,388.6499999999997,949.5400000000008,1262.8071930000006,0.0213813589412035
2019-08-03,10816.86,33802.318824,5,61.0,6,0.0274714203042928,406.84000000000015,736.3299999999999,-9188.125396999996,0.0170435619348482
2019-08-04,10929.23,39924.745141,4,62.0,6,0.0103348234254081,488.0,554.2399999999998,6122.426316999998,0.0161596930005832
2019-08-05,11828.8,65153.673713,8,64.0,6,0.0790963844212607,1009.7200000000012,1305.0499999999993,25228.928572,0.0275399152132354
2019-08-06,11481.69,76705.389875,8,66.0,6,-0.0297836432204272,1104.0,664.8299999999999,11551.716161999995,0.0392201540749003
2019-08-07,11975.03,69173.390353,6,45.0,4,0.0420700559127764,758.3299999999999,1045.800000000001,-7531.999521999998,0.0401145824185801
2019-08-08,11999.77,51207.257174,6,61.0,6,0.0020638344246031,539.0,170.97000000000116,-17966.133178999997,0.0414431627213555
2019-08-09,11879.99,39427.152588,5,60.0,6,-0.0100320107543479,345.6800000000003,398.2999999999993,-11780.104586,0.0436648997957914
2019-08-10,11309.31,42633.087048,5,59.0,4,-0.0492291918738946,715.0,-665.7200000000012,3205.934460000004,0.0345758955338205
2019-08-11,11549.97,26772.90691,4,45.0,4,0.0210565592524236,487.8899999999994,-449.8000000000011,-15860.180138,0.0344044004562388
2019-08-12,11396.08,17568.227075,5,48.0,4,-0.01341340294379,342.5699999999997,-483.9099999999999,-9204.679835000004,0.025790444294547
2019-08-13,10892.71,33234.72968,5,45.0,4,-0.0451756784737919,667.7099999999991,-416.6000000000004,15666.502604999998,0.0287858017610534
2019-08-14,10050.37,54451.847499,6,11.0,4,-0.0804843083964563,969.3799999999992,-1499.5999999999983,21217.117819000006,0.038636546229456
2019-08-15,10293.93,38174.45112,7,13.0,4,0.0239449513819334,549.0,-1102.1499999999996,-16277.396379000003,0.0445682647629186
2019-08-16,10331.54,51758.142918,5,31.0,4,0.0036469512389489,786.0300000000007,-561.1699999999983,13583.691798,0.0412296063370081
2019-08-17,10216.02,29000.581201,4,20.0,4,-0.0112442759269632,465.1399999999994,165.64999999999964,-22757.561717,0.0413576537575075
2019-08-18,10306.78,24085.395172,4,14.0,4,0.0088448546679588,420.0,12.850000000000364,-4915.186029,0.0407970979848229
2019-08-19,10915.54,37243.319217,4,30.0,4,0.0573855308704929,671.3999999999996,584.0,13157.924044999996,0.0260796840360451
2019-08-20,10760.51,32298.921679,4,39.0,4,-0.014304510600248,389.9599999999991,544.4899999999998,-4944.397537999997,0.0288213443124295
2019-08-21,10142.57,47355.719282,5,11.0,4,-0.0591415336538007,946.1299999999992,-164.21000000000095,15056.797603,0.0422254382379331
2019-08-22,10099.88,34059.642738,4,5.0,4,-0.0042178751376025,480.0,-815.6600000000017,-13296.076543999996,0.0420277169413942
2019-08-23,10389.55,27550.336173,4,33.0,4,0.0282769507088377,425.2099999999991,-370.96000000000095,-6509.306565000003,0.0441588614900139
2019-08-24,10134.35,27692.456844,4,39.0,4,-0.0248698496385282,529.4200000000001,-8.219999999999345,142.12067100000058,0.0317624418382149
2019-08-25,10142.69,26271.657398,4,33.0,4,0.000822605318162,426.0300000000007,42.81000000000131,-1420.799446000001,0.0325385124671161
2019-08-26,10372.25,41687.511599,4,41.0,4,0.0223807217641391,466.0699999999997,-17.299999999999272,15415.854200999998,0.0214311335047678
2019-08-27,10185.05,28402.775383,4,30.0,4,-0.0182130118942377,340.0,50.69999999999891,-13284.736215999998,0.0236499430809182
2019-08-28,9721.0,42110.555375,5,32.0,4,-0.046632465007954,697.9899999999998,-421.6900000000005,13707.779992000003,0.0261802128898078
2019-08-29,9498.44,35532.69491,5,20.0,4,-0.0231609192427771,404.0,-873.8099999999995,-6577.860465000005,0.0260019932377945
2019-08-30,9584.54,26834.318104,60,24.0,5,0.0090238090961913,345.59000000000015,-600.5099999999984,-8698.376805999997,0.0273143752523116
2019-08-31,9587.47,17130.290074,100,20.0,5,0.0003056539218172,263.7600000000002,-133.53000000000063,-9704.02803,0.0217154286673077
2019-09-01,9724.98,19545.404843,93,24.0,5,0.0142407953329618,310.0,226.53999999999905,2415.114769,0.0253378289615507
2019-09-02,10340.0,44740.248093,71,28.0,5,0.0613220361331577,737.5,755.4599999999991,25194.84325,0.030898990940194
2019-09-03,10615.28,47998.376781,61,41.0,0,0.0262746034943595,501.0,1027.8100000000013,3258.128687999997,0.0237878848876373
